produce_type,temperature_c,humidity_pct,storage_area,packaging_material,freshness_pct,remaining_shelf_life_days
Carrot,4.4,81.3,fridge,unpackaged,75.6,3.37
Carrot,4.3,82.9,fridge,perforated_bag,67.1,5.0
Carrot,3.8,85.3,fridge,plastic_wrap,71.3,6.28
Carrot,2.1,91.6,fridge,sealed_container,85.0,20.69
Carrot,5.9,87.4,fridge,perforated_bag,73.3,5.61
Carrot,4.8,96.1,fridge,sealed_container,63.5,10.07
Carrot,18.5,36.3,pantry,unpackaged,89.7,0.4
Carrot,28.2,43.1,counter,sealed_container,81.6,0.26
Carrot,16.7,60.6,pantry,unpackaged,80.9,0.53
Carrot,22.1,55.0,pantry,plastic_wrap,71.4,0.28
Carrot,5.3,80.9,fridge,unpackaged,55.5,2.04
Carrot,1.5,94.8,fridge,perforated_bag,60.8,8.24
Carrot,3.9,93.6,fridge,perforated_bag,91.6,19.99
Carrot,3.4,85.9,fridge,plastic_wrap,71.8,8.54
Carrot,15.9,63.6,pantry,unpackaged,81.7,0.38
Carrot,3.7,81.6,fridge,plastic_wrap,52.4,2.08
Carrot,17.8,67.6,counter,unpackaged,86.3,0.48
Carrot,2.3,89.6,fridge,plastic_wrap,96.3,15.44
Carrot,19.5,64.7,counter,plastic_wrap,83.1,0.33
Carrot,4.7,89.0,fridge,sealed_container,77.7,11.06
Carrot,5.9,84.7,fridge,perforated_bag,63.9,3.7
Carrot,0.0,85.8,fridge,plastic_wrap,88.6,13.17
Carrot,1.5,80.0,fridge,unpackaged,73.9,3.87
Carrot,4.2,82.3,fridge,sealed_container,96.1,10.31
Carrot,18.1,29.7,pantry,sealed_container,72.1,0.42
Carrot,5.0,95.4,fridge,plastic_wrap,86.4,11.6
Carrot,3.1,85.1,fridge,sealed_container,91.4,14.83
Carrot,5.7,82.6,fridge,perforated_bag,86.8,5.25
Carrot,5.0,88.2,fridge,sealed_container,81.1,12.43
Carrot,6.6,80.8,fridge,plastic_wrap,68.1,2.28
Carrot,21.7,67.3,pantry,unpackaged,79.4,0.32
Carrot,5.3,100.0,fridge,unpackaged,60.8,4.46
Carrot,22.7,33.7,counter,unpackaged,89.0,0.31
Carrot,21.1,43.6,counter,plastic_wrap,92.0,0.52
Carrot,21.3,65.5,pantry,unpackaged,71.3,0.31
Carrot,17.3,34.1,counter,unpackaged,64.8,0.23
Carrot,5.6,85.1,fridge,sealed_container,58.2,3.79
Carrot,21.3,36.1,counter,plastic_wrap,63.8,0.24
Carrot,3.4,89.7,fridge,perforated_bag,86.8,10.11
Carrot,2.2,88.9,fridge,unpackaged,77.0,7.19
Carrot,18.5,41.8,counter,sealed_container,80.1,0.56
Carrot,4.7,84.2,fridge,unpackaged,90.3,5.71
Carrot,21.5,41.3,pantry,unpackaged,62.3,0.22
Carrot,4.7,86.5,fridge,plastic_wrap,56.4,3.43
Carrot,10.4,54.3,pantry,unpackaged,83.0,0.65
Carrot,4.7,82.9,fridge,perforated_bag,71.2,4.52
Carrot,4.9,92.8,fridge,perforated_bag,80.6,11.21
Carrot,19.9,42.9,counter,perforated_bag,86.4,0.51
Carrot,1.2,90.6,fridge,unpackaged,96.3,16.58
Carrot,21.8,50.8,pantry,plastic_wrap,76.4,0.34
Carrot,4.1,87.1,fridge,plastic_wrap,87.7,10.67
Carrot,20.3,71.8,pantry,perforated_bag,84.2,0.57
Carrot,5.7,94.2,fridge,unpackaged,72.2,8.26
Carrot,3.4,93.7,fridge,unpackaged,92.3,11.21
Carrot,4.3,85.5,fridge,unpackaged,50.3,2.15
Carrot,22.5,57.1,counter,unpackaged,85.4,0.3
Carrot,6.4,84.1,fridge,sealed_container,83.2,6.12
Carrot,5.3,85.3,fridge,perforated_bag,81.6,6.06
Carrot,1.2,86.5,fridge,perforated_bag,73.0,13.46
Carrot,19.7,32.3,counter,plastic_wrap,74.7,0.34
Carrot,6.7,85.7,fridge,plastic_wrap,80.4,7.25
Carrot,18.7,54.5,pantry,unpackaged,76.1,0.43
Carrot,18.4,70.1,counter,sealed_container,76.6,0.55
Carrot,3.4,87.8,fridge,perforated_bag,78.7,9.12
Carrot,2.8,81.9,fridge,plastic_wrap,84.5,5.83
Carrot,4.2,97.9,fridge,plastic_wrap,72.7,10.6
Carrot,5.2,91.6,fridge,unpackaged,62.4,5.09
Carrot,1.2,91.9,fridge,perforated_bag,89.9,17.69
Carrot,3.8,94.5,fridge,unpackaged,66.0,7.16
Carrot,5.0,83.4,fridge,unpackaged,59.6,2.8
Carrot,1.6,84.4,fridge,perforated_bag,85.8,12.56
Carrot,27.1,39.6,pantry,perforated_bag,99.1,0.31
Carrot,19.9,54.3,pantry,unpackaged,94.0,0.49
Carrot,5.7,87.1,fridge,perforated_bag,81.0,6.33
Carrot,2.1,81.3,fridge,sealed_container,66.6,5.9
Carrot,19.9,44.7,pantry,sealed_container,80.7,0.51
Carrot,4.3,79.6,fridge,unpackaged,81.1,3.37
Carrot,5.6,83.4,fridge,unpackaged,92.6,5.57
Carrot,4.6,87.7,fridge,sealed_container,82.2,10.55
Carrot,3.4,81.5,fridge,sealed_container,78.5,5.18
Carrot,23.0,53.8,counter,unpackaged,94.4,0.31
Carrot,14.4,54.6,counter,perforated_bag,67.8,0.46
Carrot,7.3,96.4,fridge,plastic_wrap,79.0,6.33
Carrot,3.2,83.9,fridge,plastic_wrap,79.0,6.48
Carrot,16.3,45.9,counter,unpackaged,62.9,0.35
Carrot,4.2,86.9,fridge,unpackaged,83.5,7.39
Carrot,2.8,88.0,fridge,sealed_container,80.0,15.44
Carrot,22.5,46.8,counter,perforated_bag,61.3,0.21
Carrot,2.1,89.9,fridge,unpackaged,62.9,6.59
Carrot,3.0,77.7,fridge,perforated_bag,56.8,1.82
Carrot,21.3,60.3,counter,unpackaged,79.1,0.31
Carrot,5.3,90.0,fridge,plastic_wrap,91.5,11.07
Carrot,4.4,92.3,fridge,perforated_bag,79.5,12.43
Carrot,5.1,89.3,fridge,perforated_bag,65.1,7.57
Carrot,3.5,100.0,fridge,unpackaged,93.1,10.35
Carrot,27.7,45.4,pantry,plastic_wrap,76.0,0.19
Carrot,5.3,85.3,fridge,perforated_bag,93.6,6.56
Carrot,15.3,70.2,pantry,perforated_bag,73.2,0.52
Carrot,18.2,39.8,pantry,perforated_bag,71.6,0.44
Carrot,5.1,90.3,fridge,unpackaged,84.9,8.89
Carrot,27.0,31.0,counter,sealed_container,75.7,0.24
Carrot,2.1,83.6,fridge,plastic_wrap,87.2,8.04
Carrot,16.5,45.2,pantry,unpackaged,55.3,0.21
Carrot,5.5,89.1,fridge,plastic_wrap,69.1,5.52
Carrot,2.1,94.5,fridge,sealed_container,92.1,17.83
Carrot,2.8,83.6,fridge,sealed_container,79.3,7.87
Carrot,5.9,94.5,fridge,plastic_wrap,74.9,10.1
Carrot,6.4,90.0,fridge,plastic_wrap,62.6,5.66
Carrot,18.3,67.1,counter,unpackaged,76.4,0.36
Carrot,22.0,44.6,pantry,unpackaged,74.0,0.32
Carrot,3.6,81.5,fridge,plastic_wrap,60.9,3.44
Carrot,3.1,87.8,fridge,unpackaged,85.8,9.16
Carrot,17.1,45.4,pantry,perforated_bag,89.2,0.77
Carrot,1.3,88.5,fridge,plastic_wrap,58.8,7.79
Carrot,6.8,93.4,fridge,unpackaged,73.6,6.32
Carrot,31.3,44.9,counter,plastic_wrap,81.5,0.15
Carrot,4.0,93.5,fridge,plastic_wrap,58.0,8.07
Carrot,3.3,73.9,fridge,unpackaged,83.1,1.81
Carrot,3.4,85.1,fridge,perforated_bag,86.9,10.54
Carrot,27.8,44.1,counter,sealed_container,94.0,0.31
Carrot,4.3,80.3,fridge,perforated_bag,85.6,4.61
Carrot,6.4,87.4,fridge,plastic_wrap,54.1,4.15
Carrot,2.9,84.9,fridge,sealed_container,82.9,9.15
Carrot,5.5,79.8,fridge,plastic_wrap,84.8,3.35
Carrot,23.4,82.0,pantry,unpackaged,84.1,0.9
Carrot,3.8,85.9,fridge,perforated_bag,67.2,6.81
Carrot,23.8,55.1,pantry,plastic_wrap,91.1,0.25
Carrot,5.0,86.8,fridge,unpackaged,65.5,3.47
Carrot,3.3,92.8,fridge,unpackaged,55.3,6.36
Carrot,24.0,44.6,pantry,plastic_wrap,89.6,0.38
Carrot,4.9,88.5,fridge,sealed_container,74.0,9.57
Carrot,3.0,84.5,fridge,plastic_wrap,52.7,3.03
Carrot,3.9,96.0,fridge,sealed_container,79.3,10.56
Carrot,5.0,92.2,fridge,sealed_container,78.0,14.91
Carrot,5.4,91.7,fridge,perforated_bag,84.5,14.64
Carrot,2.0,91.3,fridge,perforated_bag,88.9,21.13
Carrot,6.9,91.1,fridge,sealed_container,66.5,7.78
Carrot,24.8,45.7,counter,perforated_bag,53.9,0.12
Carrot,11.8,56.9,pantry,plastic_wrap,59.5,0.57
Carrot,20.5,55.0,pantry,unpackaged,63.4,0.23
Carrot,3.2,82.4,fridge,sealed_container,46.1,1.35
Carrot,3.2,85.2,fridge,plastic_wrap,87.8,10.28
Carrot,1.7,81.6,fridge,unpackaged,89.3,6.62
Carrot,6.4,91.7,fridge,sealed_container,67.3,10.56
Carrot,18.6,63.5,pantry,unpackaged,80.6,0.42
Carrot,3.6,85.4,fridge,sealed_container,88.0,11.07
Carrot,22.9,61.5,pantry,unpackaged,66.1,0.15
Carrot,8.3,94.3,fridge,unpackaged,79.7,7.51
Carrot,1.9,94.8,fridge,perforated_bag,90.5,18.88
Carrot,2.9,79.5,fridge,perforated_bag,75.1,2.8
Carrot,28.7,51.9,counter,perforated_bag,54.5,0.12
Carrot,25.6,39.7,counter,perforated_bag,87.0,0.3
Carrot,3.2,95.0,fridge,unpackaged,90.0,14.4
Carrot,4.5,87.0,fridge,unpackaged,84.4,7.47
Carrot,5.3,81.8,fridge,plastic_wrap,53.8,2.2
Carrot,3.9,90.3,fridge,plastic_wrap,48.1,3.54
Carrot,15.8,54.7,counter,perforated_bag,85.5,0.72
Carrot,2.1,99.7,fridge,plastic_wrap,76.5,12.3
Carrot,24.2,43.4,counter,unpackaged,81.9,0.24
Carrot,5.5,97.1,fridge,plastic_wrap,96.4,10.86
Carrot,14.4,64.0,pantry,plastic_wrap,60.2,0.42
Carrot,3.6,95.6,fridge,sealed_container,81.3,16.6
Carrot,30.8,35.4,counter,perforated_bag,72.1,0.16
Carrot,0.0,87.0,fridge,plastic_wrap,73.0,12.63
Carrot,3.6,75.3,fridge,plastic_wrap,84.8,2.41
Carrot,3.3,90.6,fridge,plastic_wrap,63.6,8.18
Carrot,26.5,25.3,counter,plastic_wrap,78.5,0.22
Carrot,3.0,97.4,fridge,perforated_bag,82.4,15.16
Carrot,5.5,90.9,fridge,sealed_container,71.2,6.91
Carrot,3.9,87.0,fridge,plastic_wrap,63.9,6.06
Carrot,16.3,54.9,pantry,sealed_container,60.6,0.3
Carrot,18.1,40.4,counter,perforated_bag,79.3,0.56
Carrot,1.7,79.5,fridge,perforated_bag,75.7,4.82
Carrot,20.0,52.3,pantry,perforated_bag,84.0,0.46
Carrot,20.6,46.1,counter,sealed_container,85.2,0.41
Carrot,18.3,40.3,counter,plastic_wrap,57.4,0.29
Carrot,23.2,39.8,counter,unpackaged,60.2,0.15
Carrot,26.2,42.2,counter,unpackaged,64.3,0.11
Carrot,3.0,91.7,fridge,perforated_bag,78.7,11.41
Carrot,4.5,86.4,fridge,perforated_bag,87.5,10.69
Carrot,22.6,25.2,counter,perforated_bag,60.1,0.22
Carrot,14.3,55.8,pantry,perforated_bag,53.9,0.36
Carrot,1.0,94.4,fridge,sealed_container,92.8,20.04
Carrot,22.0,50.1,pantry,sealed_container,93.4,0.37
Carrot,0.9,83.5,fridge,sealed_container,89.3,11.77
Carrot,3.7,90.4,fridge,plastic_wrap,76.5,9.64
Carrot,2.4,84.3,fridge,unpackaged,64.0,4.21
Carrot,4.9,97.8,fridge,unpackaged,74.0,8.27
Carrot,3.2,81.4,fridge,plastic_wrap,66.5,4.02
Carrot,28.3,40.5,pantry,perforated_bag,49.2,0.08
Carrot,3.6,86.1,fridge,unpackaged,49.3,2.37
Carrot,2.5,79.8,fridge,sealed_container,90.8,5.6
Carrot,6.8,98.0,fridge,plastic_wrap,86.9,11.38
Carrot,18.9,67.8,pantry,plastic_wrap,73.7,0.42
Carrot,5.0,86.7,fridge,plastic_wrap,90.6,9.57
Carrot,5.2,87.0,fridge,sealed_container,65.4,7.18
Carrot,16.0,44.8,pantry,plastic_wrap,83.1,0.45
Carrot,23.5,50.5,pantry,plastic_wrap,54.9,0.16
Carrot,5.5,74.1,fridge,perforated_bag,93.5,2.75
Carrot,1.4,88.0,fridge,unpackaged,91.9,13.96
Carrot,19.7,52.6,pantry,sealed_container,86.2,0.53
Carrot,5.9,93.4,fridge,perforated_bag,78.5,7.49
Carrot,2.9,87.4,fridge,plastic_wrap,47.5,2.1
Carrot,23.7,45.3,pantry,plastic_wrap,45.2,0.06
Carrot,22.4,58.0,pantry,perforated_bag,84.4,0.42
Carrot,18.4,62.0,pantry,perforated_bag,56.8,0.33
Carrot,4.1,93.6,fridge,perforated_bag,86.6,16.38
Carrot,3.6,92.1,fridge,plastic_wrap,47.7,3.78
Carrot,1.5,91.8,fridge,sealed_container,74.3,16.24
Carrot,20.7,36.5,counter,unpackaged,91.4,0.46
Carrot,19.4,52.6,pantry,unpackaged,73.8,0.31
Carrot,21.8,41.5,counter,plastic_wrap,68.1,0.24
Carrot,4.5,91.0,fridge,perforated_bag,67.2,7.76
Carrot,19.8,36.6,counter,sealed_container,65.3,0.36
Carrot,24.6,60.0,pantry,sealed_container,83.4,0.26
Carrot,1.2,84.2,fridge,sealed_container,65.2,7.15
Carrot,19.3,44.9,counter,unpackaged,85.8,0.38
Carrot,2.8,90.0,fridge,plastic_wrap,85.3,14.12
Carrot,0.7,90.1,fridge,plastic_wrap,79.8,12.92
Carrot,20.5,78.6,pantry,perforated_bag,84.3,0.84
Carrot,1.4,82.4,fridge,perforated_bag,84.6,10.1
Carrot,4.2,80.2,fridge,sealed_container,75.3,5.47
Carrot,3.2,79.2,fridge,plastic_wrap,47.6,0.7
Carrot,2.1,87.3,fridge,unpackaged,74.2,7.76
Carrot,4.1,93.3,fridge,perforated_bag,81.5,12.13
Carrot,2.5,86.9,fridge,sealed_container,95.5,15.61
Carrot,24.6,28.8,counter,plastic_wrap,80.2,0.36
Carrot,23.4,36.3,counter,perforated_bag,80.1,0.3
Carrot,3.3,99.2,fridge,plastic_wrap,83.5,11.94
Carrot,5.2,79.8,fridge,perforated_bag,66.9,2.53
Carrot,5.8,94.9,fridge,perforated_bag,51.6,4.58
Carrot,1.2,90.2,fridge,unpackaged,80.3,12.09
Carrot,4.4,92.7,fridge,plastic_wrap,51.9,4.03
Carrot,18.2,53.0,pantry,perforated_bag,81.4,0.57
Carrot,2.9,93.1,fridge,perforated_bag,80.3,14.88
Carrot,5.9,89.4,fridge,perforated_bag,90.9,12.78
Carrot,21.1,44.4,counter,sealed_container,66.5,0.28
Carrot,19.4,55.4,pantry,perforated_bag,52.1,0.18
Carrot,3.3,84.1,fridge,sealed_container,58.6,4.49
Carrot,21.3,40.5,pantry,plastic_wrap,75.5,0.34
Carrot,21.0,43.2,pantry,perforated_bag,75.6,0.32
Carrot,4.0,86.1,fridge,sealed_container,78.0,8.68
Carrot,15.9,35.8,counter,perforated_bag,75.4,0.56
Carrot,2.7,82.3,fridge,sealed_container,79.6,6.55
Carrot,31.1,35.4,counter,sealed_container,77.4,0.17
Carrot,16.3,38.7,pantry,plastic_wrap,86.5,0.69
Carrot,3.3,88.1,fridge,sealed_container,83.2,13.02
Carrot,20.0,45.6,pantry,sealed_container,74.1,0.42
Carrot,4.0,81.7,fridge,plastic_wrap,86.1,6.7
Carrot,5.2,93.1,fridge,perforated_bag,75.9,9.42
Carrot,28.8,51.4,counter,plastic_wrap,82.7,0.19
Carrot,19.8,66.7,pantry,sealed_container,97.7,0.65
Carrot,1.9,91.4,fridge,perforated_bag,90.9,22.64
Carrot,4.9,89.9,fridge,plastic_wrap,86.3,14.25
Carrot,2.9,81.0,fridge,sealed_container,85.8,5.15
Carrot,3.6,90.7,fridge,sealed_container,79.8,12.21
Carrot,3.3,85.8,fridge,plastic_wrap,56.6,4.12
Carrot,6.7,84.3,fridge,unpackaged,85.6,4.95
Carrot,3.5,83.7,fridge,perforated_bag,82.9,9.17
Carrot,5.9,90.5,fridge,sealed_container,72.5,8.74
Carrot,5.2,93.0,fridge,unpackaged,78.8,9.86
Carrot,19.5,35.3,counter,sealed_container,86.3,0.63
Carrot,18.6,37.8,counter,unpackaged,79.2,0.38
Carrot,1.9,90.4,fridge,perforated_bag,86.2,14.46
Carrot,5.7,83.0,fridge,unpackaged,72.2,3.79
Carrot,25.6,44.6,counter,sealed_container,75.8,0.31
Carrot,28.3,30.8,counter,plastic_wrap,78.6,0.17
Carrot,5.2,90.7,fridge,perforated_bag,86.3,13.45
Carrot,3.1,84.5,fridge,sealed_container,78.5,6.85
Carrot,3.3,96.0,fridge,plastic_wrap,95.2,15.76
Carrot,2.5,85.6,fridge,plastic_wrap,75.7,7.24
Carrot,1.4,85.3,fridge,perforated_bag,57.5,5.31
Carrot,19.7,65.3,pantry,perforated_bag,73.7,0.36
Carrot,24.6,30.4,counter,unpackaged,65.7,0.17
Carrot,6.4,87.9,fridge,unpackaged,83.6,5.6
Carrot,26.6,61.3,pantry,plastic_wrap,91.3,0.23
Carrot,2.0,80.2,fridge,perforated_bag,89.1,7.88
Carrot,3.0,79.8,fridge,unpackaged,82.4,3.9
Carrot,5.4,87.0,fridge,sealed_container,71.1,8.22
Carrot,25.8,49.5,counter,perforated_bag,82.4,0.31
Carrot,2.4,86.6,fridge,unpackaged,84.9,8.87
Carrot,24.6,57.4,counter,unpackaged,69.3,0.18
Carrot,22.2,66.9,pantry,perforated_bag,84.3,0.3
Carrot,13.0,73.0,pantry,unpackaged,70.5,0.52
Carrot,5.5,82.4,fridge,perforated_bag,70.4,4.33
Carrot,28.8,57.5,counter,sealed_container,85.6,0.28
Carrot,1.3,84.6,fridge,perforated_bag,88.8,9.8
Carrot,4.9,96.6,fridge,sealed_container,77.5,9.99
Carrot,24.8,35.5,counter,perforated_bag,86.4,0.29
Carrot,5.4,87.9,fridge,unpackaged,88.8,8.64
Carrot,3.6,85.4,fridge,perforated_bag,80.1,10.03
Carrot,4.7,85.5,fridge,unpackaged,88.2,7.7
Carrot,4.5,91.5,fridge,perforated_bag,78.4,11.13
Carrot,4.8,93.8,fridge,plastic_wrap,69.8,8.41
Carrot,2.0,96.3,fridge,unpackaged,81.7,13.51
Carrot,23.5,35.5,counter,perforated_bag,84.5,0.45
Carrot,5.7,94.9,fridge,sealed_container,84.8,13.38
Carrot,23.3,52.1,counter,plastic_wrap,87.8,0.34
Carrot,7.2,78.8,fridge,sealed_container,63.7,1.76
Carrot,5.0,91.6,fridge,plastic_wrap,82.7,12.79
Carrot,27.3,38.4,counter,plastic_wrap,65.2,0.13
Carrot,1.0,88.3,fridge,sealed_container,70.4,10.16
Carrot,4.2,94.7,fridge,unpackaged,70.8,9.13
Carrot,3.2,80.8,fridge,unpackaged,90.3,4.15
Carrot,18.8,72.2,pantry,sealed_container,68.9,0.53
Carrot,19.5,51.0,pantry,perforated_bag,64.6,0.34
Carrot,23.6,51.2,counter,unpackaged,80.1,0.31
Carrot,2.4,81.5,fridge,unpackaged,60.0,3.12
Carrot,5.2,86.4,fridge,plastic_wrap,67.4,5.2
Carrot,1.7,85.2,fridge,plastic_wrap,84.3,8.91
Carrot,0.5,85.2,fridge,unpackaged,72.9,6.45
Carrot,5.6,84.4,fridge,plastic_wrap,69.9,4.94
Carrot,18.6,67.8,pantry,sealed_container,85.9,0.63
Carrot,5.2,85.2,fridge,plastic_wrap,58.1,4.39
Carrot,17.5,44.8,pantry,plastic_wrap,82.4,0.41
Carrot,29.1,51.9,counter,sealed_container,84.4,0.2
Carrot,19.5,59.4,pantry,unpackaged,81.5,0.33
Carrot,22.5,43.8,counter,plastic_wrap,83.9,0.41
Carrot,4.6,87.4,fridge,sealed_container,66.4,8.9
Carrot,4.8,91.4,fridge,plastic_wrap,84.1,9.83
Carrot,4.4,85.1,fridge,perforated_bag,98.1,11.5
Carrot,6.5,92.8,fridge,plastic_wrap,86.5,8.69
Carrot,24.8,57.6,counter,plastic_wrap,67.5,0.2
Carrot,24.1,36.1,counter,sealed_container,70.3,0.35
Carrot,29.6,48.0,counter,sealed_container,70.7,0.17
Carrot,6.1,89.6,fridge,sealed_container,71.2,8.58
Carrot,0.5,92.2,fridge,perforated_bag,52.2,7.56
Carrot,26.1,68.1,counter,perforated_bag,83.0,0.29
Carrot,18.9,56.5,counter,perforated_bag,87.2,0.57
Carrot,3.3,97.2,fridge,perforated_bag,73.5,10.82
Carrot,2.1,91.5,fridge,plastic_wrap,73.1,12.08
Carrot,22.9,54.3,pantry,sealed_container,74.3,0.44
Carrot,5.1,85.3,fridge,plastic_wrap,77.3,6.1
Carrot,21.6,60.0,counter,sealed_container,87.8,0.54
Carrot,4.0,93.0,fridge,perforated_bag,85.8,15.95
Carrot,21.5,33.5,counter,plastic_wrap,77.9,0.41
Carrot,3.2,77.3,fridge,plastic_wrap,79.3,2.69
Carrot,3.2,93.1,fridge,perforated_bag,74.8,13.73
Carrot,26.1,50.5,counter,plastic_wrap,69.8,0.22
Carrot,4.6,83.2,fridge,perforated_bag,72.3,4.96
Carrot,3.8,82.4,fridge,sealed_container,61.1,2.81
Carrot,33.3,66.6,counter,unpackaged,80.1,0.11
Carrot,18.8,30.6,counter,unpackaged,79.6,0.42
Carrot,22.7,45.4,counter,sealed_container,94.9,0.39
Carrot,5.0,86.3,fridge,sealed_container,90.2,8.55
Carrot,21.7,53.2,counter,plastic_wrap,95.5,0.39
Carrot,4.8,88.6,fridge,sealed_container,75.8,10.77
Carrot,25.4,56.0,counter,perforated_bag,84.7,0.32
Carrot,26.8,62.9,counter,unpackaged,69.1,0.18
Carrot,2.0,90.5,fridge,plastic_wrap,78.8,10.57
Carrot,6.1,79.9,fridge,plastic_wrap,85.3,3.26
Carrot,19.0,55.9,pantry,plastic_wrap,76.4,0.32
Carrot,4.1,97.3,fridge,unpackaged,75.4,8.04
Carrot,23.4,55.3,pantry,sealed_container,92.7,0.41
Carrot,3.3,81.7,fridge,perforated_bag,67.1,3.85
Carrot,25.0,38.3,counter,plastic_wrap,74.2,0.31
Carrot,2.4,83.4,fridge,perforated_bag,71.3,6.15
Carrot,7.0,87.9,fridge,sealed_container,83.0,9.62
Carrot,5.6,83.8,fridge,sealed_container,85.1,6.64
Carrot,20.3,39.9,counter,sealed_container,67.8,0.35
Carrot,5.0,92.0,fridge,plastic_wrap,83.5,10.5
Carrot,6.2,83.9,fridge,unpackaged,83.3,4.1
Carrot,25.2,47.4,counter,unpackaged,75.7,0.27
Carrot,3.6,81.5,fridge,plastic_wrap,75.6,4.74
Carrot,4.4,82.3,fridge,unpackaged,83.4,4.95
Carrot,5.8,98.3,fridge,plastic_wrap,93.9,13.38
Carrot,5.0,78.6,fridge,sealed_container,68.0,2.54
Carrot,1.2,86.2,fridge,sealed_container,92.4,18.73
Carrot,19.3,39.3,counter,sealed_container,70.4,0.37
Carrot,3.6,85.3,fridge,plastic_wrap,61.5,4.38
Carrot,3.4,87.5,fridge,plastic_wrap,67.5,7.32
Carrot,3.1,86.7,fridge,unpackaged,89.9,8.42
Cucumber,5.3,84.0,fridge,plastic_wrap,92.5,2.73
Cucumber,4.1,87.2,fridge,plastic_wrap,85.0,3.4
Cucumber,6.6,90.8,fridge,sealed_container,80.7,3.18
Cucumber,2.7,92.8,fridge,sealed_container,81.3,4.73
Cucumber,2.5,96.9,fridge,perforated_bag,74.6,2.88
Cucumber,4.2,90.0,fridge,unpackaged,61.1,1.59
Cucumber,4.1,79.3,fridge,unpackaged,64.6,1.25
Cucumber,1.1,99.4,fridge,unpackaged,83.3,2.84
Cucumber,5.5,88.2,fridge,sealed_container,87.5,4.0
Cucumber,19.3,66.7,pantry,perforated_bag,58.2,0.07
Cucumber,4.1,88.2,fridge,plastic_wrap,86.2,2.64
Cucumber,15.9,71.3,pantry,perforated_bag,59.6,0.14
Cucumber,2.5,84.7,fridge,plastic_wrap,56.7,1.22
Cucumber,6.3,96.3,fridge,perforated_bag,81.1,3.04
Cucumber,13.8,55.3,pantry,unpackaged,58.1,0.1
Cucumber,17.1,45.0,pantry,sealed_container,67.8,0.18
Cucumber,4.4,83.1,fridge,unpackaged,68.0,1.35
Cucumber,4.8,90.6,fridge,sealed_container,72.9,4.26
Cucumber,5.0,88.4,fridge,plastic_wrap,70.1,2.79
Cucumber,2.7,85.7,fridge,perforated_bag,55.5,1.6
Cucumber,4.6,92.9,fridge,unpackaged,56.7,1.7
Cucumber,4.0,87.1,fridge,unpackaged,71.0,2.81
Cucumber,20.1,46.3,pantry,perforated_bag,70.0,0.1
Cucumber,21.9,61.9,counter,sealed_container,88.3,0.12
Cucumber,5.2,100.0,fridge,perforated_bag,85.1,2.25
Cucumber,19.6,55.0,pantry,sealed_container,96.8,0.2
Cucumber,25.0,38.5,counter,plastic_wrap,89.9,0.09
Cucumber,4.4,81.0,fridge,plastic_wrap,80.1,2.29
Cucumber,5.9,96.9,fridge,unpackaged,84.0,1.67
Cucumber,2.4,87.7,fridge,unpackaged,89.2,4.13
Cucumber,4.6,85.4,fridge,plastic_wrap,94.4,4.26
Cucumber,22.4,41.3,counter,sealed_container,60.3,0.07
Cucumber,7.6,88.9,fridge,sealed_container,81.7,3.21
Cucumber,3.4,81.9,fridge,unpackaged,78.7,2.73
Cucumber,2.9,94.1,fridge,unpackaged,75.3,2.65
Cucumber,1.6,85.3,fridge,unpackaged,78.8,3.4
Cucumber,6.8,95.6,fridge,sealed_container,90.2,2.89
Cucumber,21.8,63.2,pantry,plastic_wrap,87.2,0.11
Cucumber,29.0,55.6,counter,sealed_container,94.3,0.07
Cucumber,4.4,90.6,fridge,unpackaged,81.2,2.76
Cucumber,17.3,59.3,pantry,plastic_wrap,72.1,0.13
Cucumber,2.7,86.8,fridge,perforated_bag,70.4,2.91
Cucumber,1.7,85.9,fridge,sealed_container,83.7,6.18
Cucumber,19.2,76.3,pantry,sealed_container,86.7,0.42
Cucumber,4.6,96.5,fridge,sealed_container,83.6,2.63
Cucumber,1.9,85.7,fridge,plastic_wrap,57.9,2.38
Cucumber,4.6,80.0,fridge,perforated_bag,87.7,2.3
Cucumber,22.8,53.7,pantry,perforated_bag,61.3,0.05
Cucumber,15.4,52.6,pantry,plastic_wrap,90.3,0.22
Cucumber,5.6,85.2,fridge,unpackaged,78.6,2.54
Cucumber,2.9,88.3,fridge,sealed_container,71.6,3.62
Cucumber,2.7,89.6,fridge,sealed_container,52.5,1.73
Cucumber,4.8,85.2,fridge,plastic_wrap,94.3,2.49
Cucumber,2.3,94.0,fridge,sealed_container,55.8,1.94
Cucumber,3.1,86.0,fridge,sealed_container,70.2,3.11
Cucumber,2.3,88.3,fridge,perforated_bag,74.6,3.09
Cucumber,5.1,92.9,fridge,plastic_wrap,63.3,2.59
Cucumber,16.9,39.7,pantry,unpackaged,82.1,0.18
Cucumber,17.8,51.8,pantry,unpackaged,89.7,0.11
Cucumber,20.9,59.5,pantry,sealed_container,52.9,0.06
Cucumber,17.5,56.1,pantry,plastic_wrap,79.3,0.14
Cucumber,3.2,83.0,fridge,sealed_container,81.7,3.64
Cucumber,1.9,88.3,fridge,sealed_container,70.9,3.74
Cucumber,26.7,30.2,counter,sealed_container,69.2,0.05
Cucumber,28.6,51.4,counter,perforated_bag,74.8,0.06
Cucumber,22.7,42.3,counter,perforated_bag,86.9,0.11
Cucumber,20.7,66.6,pantry,perforated_bag,55.5,0.07
